16023,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-20-J-H-F,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v20\189v20_1.20.rpj
16062,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-21-J-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v21\189v21_1.00.rpj
16022,CONTROLADOR DIGITAL DE TEMPERATURA INV-KB KB1-04-J-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v22\189v22_1.10.rpj
15993,ACIONADOR ELETRONICO INV- TB TB1-02-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v23\189v23_1.01.rpj
16092,ACIONADOR ELETRONICO INV- TB TB1-02A-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v23\189v23_1.01.rpj
15900,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-15-J-H-RR,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v24\189v24_1.00.rpj
15902,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-15-J-H-SR,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v24\189v24_1.00.rpj
15903,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-15-J-H-SS,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v24\189v24_1.00.rpj
15904,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-15-J-L2-RR,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v24\189v24_1.00.rpj
15905,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-15A-J-H-RR,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v24\189v24_1.00.rpj
16356,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-15A-J-H-SR,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v24\189v24_1.00.rpj
16167,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-15B-J-H-SR,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v24\189v24_1.00.rpj
16148,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-22-J-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v25\189v25_1.31_j.rpj
16665,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-22-J-H-F,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v25\189v25_1.31_j.rpj
16197,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-22A-J-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v25\189v25_1.31_j.rpj
17038,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-22B-J-H-F,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v25\189v25_1.31_j.rpj
16157,CONTROLADOR DIGITAL DE TEMPERATURA INV-KB KB1-07-J-H-RRRR,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v26\189v26_0.10_j.rpj
16158,CONTROLADOR DIGITAL DE TEMPERATURA INV-KB KB1-07-M-H-RRRR,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v26\189v26_0.10_m.rpj
16159,CONTROLADOR DIGITAL DE TEMPERATURA INV-KB KB1-07-M-H-SSSS,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v26\189v26_0.10_m.rpj
16205,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-23-J-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v27\189v27_1.00_j.rpj
16206,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-23-M-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v27\189v27_1.00_m.rpj
16588,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-25-N1-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v28\189v28_1.00.rpj
16417,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-11F-J-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v29\189v29_0.20_j.rpj
16587,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-26-N1-H-F,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v30\189v30_1.20.rpj
16268,ACIONADOR ELETRONICO INV- TB TB1-03-L2,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v31\189v31_0.18.rpj
17719,ACIONADOR ELETRONICO INV- TB TB1-03A-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v31\189v31_0.18.rpj
16770,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-27-J-H-F,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v33\189v33_1.12.rpj
17158,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB1-29-J-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v37\189v37_0.11_j.rpj
16384,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB3-03-J-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v503\189v503_1.04_j.rpj
16380,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB3-05-N1-H-F,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v505\189v505_1.09.rpj
16567,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB3-06-N1-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v506\189v506_1.05_n1.rpj
15093,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB3-01-N1-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v507\189v507_1.20.rpj
16191,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB3-01-N1-L2,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v507\189v507_1.20.rpj
16757,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YB YB3-01A-N1-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-189\189v507\189v507_1.20.rpj
13968,ACIONADOR ELETRONICO INV-TC TC1-01-H-R,i:\documentos\softwares\renesas\r5f51303adfl\inv-194\194v01\194v01_0.30.rpj
15275,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YC YC4-01-J-H-F,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v03\195v03_1.20.rpj
16284,CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-YC YC5-02-J-H-R-R20,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v04\195v04_1.0_j.rpj
16453,ACIONADOR ELETRONICO INV-TC TC3-03-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v05\195v05_0.18.rpj
16886,ACIONADOR ELETRONICO INV-TC TC3-03-L2,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v05\195v05_0.18.rpj
16861,CONTADOR DIGITAL INV-CC CC3-01-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v06\195v06_1.03.rpj
16874,CONTADOR DIGITAL INV-CC CC3-01-L2,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v06\195v06_1.03.rpj
16859,CONTROLADOR DIGITAL DE TEMPERATURA INV-KC KC5-02-J-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v07\195v07_0.16_j.rpj
16880,CONTROLADOR DIGITAL DE TEMPERATURA INV-KC KC5-02-J-L2,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v07\195v07_0.16_j.rpj
16881,CONTROLADOR DIGITAL DE TEMPERATURA INV-KC KC5-02-M-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v07\195v07_0.16_m.rpj
16883,CONTROLADOR DIGITAL DE TEMPERATURA INV-KC KC5-02-M-L1,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v07\195v07_0.16_m.rpj
16882,CONTROLADOR DIGITAL DE TEMPERATURA INV-KC KC5-02-M-L2,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v07\195v07_0.16_m.rpj
16282,CONTROLADOR DIGITAL DE TEMPERATURA INV-KC KC5-01-J-H-R20,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v08\195v08_0.1.rpj
16887,CONTROLADOR DIGITAL DE TEMPERATURA INV-KC KC4-01-J-H-F,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v09\195v09_1.02_j.rpj
16863,ACIONADOR ELETRONICO INV-TC TC4-01-H-F,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v10\195v10_1.03.rpj
17051,ACIONADOR ELETRONICO INV-HC HC3-01-H,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v12\195v12_1.07.rpj
17054,ACIONADOR ELETRONICO INV-HC HC3-01-L2,i:\documentos\softwares\renesas\r5f51303adfl\inv-195\195v12\195v12_1.07.rpj
13389,PLACA DE CIRCUITO IMPRESSO PARA CONTROLADOR DIGITAL DE TEMPERATURA INV-301 301.02,i:\documentos\softwares\renesas\r5f51303adfl\inv-301\301v03\301v03.rpj
16775,PLACA DE CIRCUITO IMPRESSO PARA CONTROLADOR DIGITAL DE TEMPERATURA INV-301 301.05,i:\documentos\softwares\renesas\r5f51303adfl\inv-301\301v05\301v05.rpj
16808,PLACA DE CIRCUITO IMPRESSO PARA CONTROLADOR DIGITAL DE TEMPERATURA INV-301 301.06,i:\documentos\softwares\renesas\r5f51303adfl\inv-301\301v06\301v06.rpj
13377,PLACA DE CIRCUITO IMPRESSO PARA CONTROLADOR DIGITAL DE TEMPERATURA INV-308 30801,i:\documentos\softwares\renesas\r5f51303adfl\inv-308\308v01\308v01.rpj
14132,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30901,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v01\309v01.rpj
15117,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30903,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v03\309v03.rpj
14420,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30904,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v04\309v04.rpj
14840,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30905,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v05\309v05_0.74_j.rpj
15157,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30906,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v06\309v06_0.50_j.rpj
15247,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30909,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v07\309v07_0.10_j.rpj
15158,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30907,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v08\309v08_0.80_j.rpj
15328,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30910,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v10\309v10_1.00_j.rpj
16643,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30912,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v11\309v11_0.12.rpj
16811,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30913,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v12\309v12_1.11.rpj
16854,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30913-01,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v12\309v12_1.11.rpj
17081,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30915,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v15\309v15_0.14_j.rpj
17421,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30910-01,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v18\309v18_0.11.rpj
17569,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30919,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v19\309v19_1.14.rpj
17570,CONTROLADOR DIGITAL DE TEMPERATURA INV-309 30920,i:\documentos\softwares\renesas\r5f51303adfl\inv-309\309v20\309v20_1.31.rpj
17140,CONTROLADOR DIGITAL DE TEMPERATURA INV-321 321.01,i:\documentos\softwares\renesas\r5f51303adfl\inv-321\321v01_1.02_j.rpj
7509,PAINEL ELETRONICO DE MENSAGENS INV-113M10 (IHM),i:\documentos\softwares\renesas\r5f52316adfm\inv-113m10\113m10v3r9\113m10v3rp9.rpj
10141,PAINEL ELETRONICO DE MENSAGENS INV-113M10 IHM (VENDA) P,i:\documentos\softwares\renesas\r5f52316adfm\inv-113m10\113m10v3r9\113m10v3rp9.rpj
2444,PAINEL ELETRONICO DE MENSAGENS INV-113M10-1 ACOPLADA (IHM),i:\documentos\softwares\renesas\r5f52316adfm\inv-113m10\113m10v3r9\113m10v3rp9.rpj
10310,PAINEL ELETRONICO DE MENSAGENS INV-113M10-1 ACOPLADA (IHM) (VENDA) P,i:\documentos\softwares\renesas\r5f52316adfm\inv-113m10\113m10v3r9\113m10v3rp9.rpj
7802,PAINEL ELETRONICO DE MENSAGENS INV-113M10-3 (IHM),i:\documentos\softwares\renesas\r5f52316adfm\inv-113m10\113m10v3r9\113m10v3rp9.rpj
10140,PAINEL ELETRONICO DE MENSAGENS INV-113M10-3 IHM (VENDA) P,i:\documentos\softwares\renesas\r5f52316adfm\inv-113m10\113m10v3r9\113m10v3rp9.rpj
11096,PAINEL ELETRONICO DE MENSAGENS INV-113M10-5 ACOPLADA (IHM),i:\documentos\softwares\renesas\r5f52316adfm\inv-113m10\113m10v3r9\113m10v3rp9.rpj
11107,PAINEL ELETRONICO DE MENSAGENS INV-113M10-5 ACOPLADA (IHM) (VENDA) P,i:\documentos\softwares\renesas\r5f52316adfm\inv-113m10\113m10v3r9\113m10v3rp9.rpj
7812,PAINEL ELETRONICO DE MENSAGENS INV-113M10-4 (IHM),i:\documentos\softwares\renesas\r5f52316adfm\inv-113m10\113m10v3r9\113m10v3rt9.rpj
10151,PAINEL ELETRONICO DE MENSAGENS INV-113M10-4 IHM (VENDA) P,i:\documentos\softwares\renesas\r5f52316adfm\inv-113m10\113m10v3r9\113m10v3rt9.rpj
438,CONTROLADOR DIGITAL DE TEMPERATURA INV-123 12301,i:\documentos\softwares\renesas\r5f52316adfm\inv-123\123v01\123v01.rpj
805,CONTROLADOR DIGITAL DE TEMPERATURA INV-123 12304 LASTRO,i:\documentos\softwares\renesas\r5f52316adfm\inv-123\123v04\123v04.rpj
15051,CONTROLADOR DIGITAL DE TEMPERATURA INV-123 12308,i:\documentos\softwares\renesas\r5f52316adfm\inv-123\123v11\123v11_1.20.rpj
16136,CONTROLADOR DIGITAL DE TEMPERATURA INV-123 12309,i:\documentos\softwares\renesas\r5f52316adfm\inv-123\123v12\123v12.rpj
17175,CONTROLADOR DIGITAL DE TEMPERATURA INV-125 12502-01,i:\documentos\softwares\renesas\r5f52316adfm\inv-125\125v02\125v02_3.03.rpj
17177,CONTROLADOR DIGITAL DE TEMPERATURA INV-125 12508,i:\documentos\softwares\renesas\r5f52316adfm\inv-125\125v08\125v08_3.04.rpj
12972,PAINEL ELETRONICO DE MENSAGENS IT 08 ITBC 08X48-15 AM16 DC SMD USB,i:\documentos\softwares\renesas\r5f52316adfm\inv-134m4\134m4v01\134m4v01.rpj
12971,PAINEL ELETRONICO DE MENSAGENS IT 08 ITBC 08X48-15 B19 DC SMD USB,i:\documentos\softwares\renesas\r5f52316adfm\inv-134m4\134m4v01\134m4v01.rpj
11164,PAINEL ELETRONICO DE MENSAGENS IT 08 ITBC 08X48-15 B19/1 DC SMD USB,i:\documentos\softwares\renesas\r5f52316adfm\inv-134m4\134m4v01\134m4v01.rpj
10826,PAINEL ELETRONICO DE MENSAGENS IT 08 ITBC 08X48-15 B19/5 DC SMD USB,i:\documentos\softwares\renesas\r5f52316adfm\inv-134m4\134m4v01\134m4v01.rpj
15626,PAINEL ELETRONICO DE MENSAGENS IT 08 ITBC 08X80-10 AM16 DC SMD USB,i:\documentos\softwares\renesas\r5f52316adfm\inv-134m4\134m4v01\134m4v01.rpj
12977,PLACA PRONTA INV-134M4PL1_0.1 AM16 DIREITA 8A,i:\documentos\softwares\renesas\r5f52316adfm\inv-134m4\134m4v01\134m4v01.rpj
11165,PLACA PRONTA INV-134M4PL1_0.1 B19 DIREITA 8A,i:\documentos\softwares\renesas\r5f52316adfm\inv-134m4\134m4v01\134m4v01.rpj
15565,PLACA PRONTA INV-134M4PL1_1.0 B19 DIREITA 8A,i:\documentos\softwares\renesas\r5f52316adfm\inv-134m4\134m4v01\134m4v01.rpj
14355,PLACA PRONTA INV-134M5PL1_0.2 AM16 DIREITA 8A,i:\documentos\softwares\renesas\r5f52316adfm\inv-134m4\134m4v01\134m4v01.rpj
11937,PLACA PRONTA INV-134M5PL1_0.2 B19 DIREITA 8A,i:\documentos\softwares\renesas\r5f52316adfm\inv-134m4\134m4v01\134m4v01.rpj
15577,PLACA PRONTA INV-134M5PL1_1.0 AM16 DIREITA 8A,i:\documentos\softwares\renesas\r5f52316adfm\inv-134m4\134m4v01\134m4v01.rpj
1377,PLACA DE CIRCUITO IMPRESSO PARA CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-170 17001,i:\documentos\softwares\renesas\r5f52316adfm\inv-170\170v01\170v01.rpj
1378,PLACA DE CIRCUITO IMPRESSO PARA CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-170 17002,i:\documentos\softwares\renesas\r5f52316adfm\inv-170\170v02\170v02_1.90_j.rpj
11772,PLACA DE CIRCUITO IMPRESSO PARA CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-190 19001,i:\documentos\softwares\renesas\r5f52316adfm\inv-190\190v01\190v01.rpj
12773,ACIONADOR ELETRONICO INV-193 19311 IHM JADE,i:\documentos\softwares\renesas\r5f52316adfm\inv-193\193m2v01\193m2v01.rpj
12714,ACIONADOR ELETRONICO INV-193 19321 IHM ONIX,i:\documentos\softwares\renesas\r5f52316adfm\inv-193\193m2v01\193m2v01.rpj
14454,ACIONADOR ELETRONICO INV-193 19341 IHM RUBI,i:\documentos\softwares\renesas\r5f52316adfm\inv-193\193m2v01\193m2v01.rpj
12768,ACIONADOR ELETRONICO INV-193 19331 ONIX SOLUVEL,i:\documentos\softwares\renesas\r5f52316adfm\inv-193\193m3v02\193m3_v02_2.00.rpj
12776,ACIONADOR ELETRONICO INV-193 19332 JADE SOLUVEL,i:\documentos\softwares\renesas\r5f52316adfm\inv-193\193m3v02\193m3_v02_2.00.rpj
13280,ACIONADOR ELETRONICO INV-193 19333 ONIX GRAO,i:\documentos\softwares\renesas\r5f52316adfm\inv-193\193m3v02\193m3_v02_2.00.rpj
13281,ACIONADOR ELETRONICO INV-193 19334 JADE GRAO,i:\documentos\softwares\renesas\r5f52316adfm\inv-193\193m3v02\193m3_v02_2.00.rpj
15264,ACIONADOR ELETRONICO INV-193 19335 RUBI SOLUVEL,i:\documentos\softwares\renesas\r5f52316adfm\inv-193\193m3v02\193m3_v02_2.00.rpj
13350,PLACA DE CIRCUITO IMPRESSO PARA CONTROLADOR DIGITAL DE TEMPERATURA COM TEMPORIZADOR INV-307 30701,i:\documentos\softwares\renesas\r5f52316adfm\inv-307\307v01\307v01_0.0.l_j.rpj
1423,CONTROLADOR LOGICO PROGRAMAVEL INV-500 500.02 24V,i:\documentos\softwares\renesas\r5f52316adfm\inv-500\500v02\500v02.rpj
7696,CONTROLADOR LOGICO PROGRAMAVEL INV-500 500.04,i:\documentos\softwares\renesas\r5f52316adfm\inv-500\500v04\500v04_1.23.rpj
12051,CONTROLADOR LOGICO PROGRAMAVEL INV- 501 501.01,i:\documentos\softwares\renesas\r5f52316adfm\inv-501\501v02\501v02_0.98_j.rpj
16870,CONTROLADOR LOGICO PROGRAMAVEL INV-501 501.07,i:\documentos\softwares\renesas\r5f52316adfm\inv-501\501v02\501v02_0.98_j.rpj
12052,CONTROLADOR LOGICO PROGRAMAVEL INV- 501 501.02,i:\documentos\softwares\renesas\r5f52316adfm\inv-501\501v03\501v03_0.20_j.rpj
1457,CONTROLADOR LOGICO PROGRAMAVEL INV-540 540.01,i:\documentos\softwares\renesas\r7fs3a37a3a01cfm\inv-540\540v01\540v01_1.10.hex
7681,CONTROLADOR LOGICO PROGRAMAVEL INV-540 540.02 (ESD),i:\documentos\softwares\renesas\r7fs3a37a3a01cfm\inv-540\540v02\540v02_1.10.hex
1060,MODULO GPS INV-131 13101,i:\documentos\softwares\stm32\inv-131\131v02.stp
902,PAINEL ELETRONICO DE MENSAGENS IT 06X64-13 AM12 USB RESFRIAR,i:\documentos\softwares\stm8\134m2\v1\it134m2 resfriar v1.08.stp
961,PAINEL ELETRONICO DE MENSAGENS IT 06X64-13 AZ10 USB,i:\documentos\softwares\stm8\134m2\v1\it134m2 resfriar v1.08.stp
825,PAINEL ELETRONICO DE MENSAGENS IT 06X64-13 B12 USB RESFRIAR,i:\documentos\softwares\stm8\134m2\v1\it134m2 resfriar v1.08.stp
913,PAINEL ELETRONICO DE MENSAGENS IT 06X64-13 VM14 USB,i:\documentos\softwares\stm8\134m2\v1\it134m2 resfriar v1.08.stp
2587,PLACA DE LED PRONTA INV-134M2-1 AM12 CAM,i:\documentos\softwares\stm8\134m2\v1\it134m2 resfriar v1.08.stp
2663,PLACA DE LED PRONTA INV-134M2-1 AZ10 CAM,i:\documentos\softwares\stm8\134m2\v1\it134m2 resfriar v1.08.stp
2477,PLACA DE LED PRONTA INV-134M2-1 B12 CAM,i:\documentos\softwares\stm8\134m2\v1\it134m2 resfriar v1.08.stp
2612,PLACA DE LED PRONTA INV-134M2-1 VM14 CAM,i:\documentos\softwares\stm8\134m2\v1\it134m2 resfriar v1.08.stp
2588,PLACA DE LED PRONTA INV-134M2-2 AM12,i:\documentos\softwares\stm8\134m2\v1\it134m2 resfriar v1.08.stp
2478,PLACA DE LED PRONTA INV-134M2-2 B12  CAM,i:\documentos\softwares\stm8\134m2\v1\it134m2 resfriar v1.08.stp
1390,PAINEL ELETRONICO DE MENSAGENS IT 06X48-10 AM12 USB,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
12584,PAINEL ELETRONICO DE MENSAGENS IT 06X48-10 AM12 USB,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
12583,PAINEL ELETRONICO DE MENSAGENS IT 06X48-10 AZ10 USB,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
1259,PAINEL ELETRONICO DE MENSAGENS IT 06X48-10 B12 USB,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
10379,PAINEL ELETRONICO DE MENSAGENS IT 06X48-10 B12 USB/1,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
12581,PAINEL ELETRONICO DE MENSAGENS IT 06X48-10 VD11 USB,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
12582,PAINEL ELETRONICO DE MENSAGENS IT 06X48-10 VM14 USB,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
916,PAINEL ELETRONICO DE MENSAGENS IT 06X64-13 AM12 USB,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
914,PAINEL ELETRONICO DE MENSAGENS IT 06X64-13 B12 USB,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
12592,PLACA DE LED PRONTA INV-134M3-01 PL1 AM12_2,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
12590,PLACA DE LED PRONTA INV-134M3-01 PL1 AZ10_2,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
10381,PLACA DE LED PRONTA INV-134M3-01 PL1 B12_2,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
10380,PLACA DE LED PRONTA INV-134M3-01 PL1 B12_2 SMD,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
12586,PLACA DE LED PRONTA INV-134M3-01 PL1 VD11_2,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
12588,PLACA DE LED PRONTA INV-134M3-01 PL1 VM14_2,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
3089,PLACA DE LED PRONTA INV-134M3-3 B12 CAM,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
3088,PLACA DE LED PRONTA INV-134M3-3 B12 CAM (SMD),i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
3258,PLACA PRONTA DE LED  INV-134M3-3 AM12 CAM,i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
3257,PLACA PRONTA DE LED  INV-134M3-3 AM12 CAM (SMD),i:\documentos\softwares\stm8\134m2\v2\it134m2 inova v1.08.stp
1058,MODULO DE COMUNICAÇÃO INV-147 14702,i:\documentos\softwares\stm8\stm8af52a\inv-147\inv147_74m10 v1.04.stp
1059,MÓDULO DE COMUNICAÇÃO INV-147 14703,i:\documentos\softwares\stm8\stm8af52a\inv-147\inv147_74m10 v1.04.stp
924,PAINEL ELETRONICO DE MENSAGENS IT 13X128-13C B12 DB/1 SMD,i:\documentos\softwares\stm8\stm8af52a\it74m10\74m10_v8.00.stp
1444,PAINEL ELETRONICO DE MENSAGENS IT 13X128-13C B12 EB/1 SMD,i:\documentos\softwares\stm8\stm8af52a\it74m10\74m10_v8.00.stp
1281,PAINEL ELETRONICO DE MENSAGENS IT 13X144-13C B12 DB/1 SMD,i:\documentos\softwares\stm8\stm8af52a\it74m10\74m10_v8.00.stp
850,PAINEL ELETRONICO DE MENSAGENS IT 13X64-13 B12DB/1 SMD,i:\documentos\softwares\stm8\stm8af52a\it74m10\74m10_v8.00.stp
888,PAINEL ELETRONICO DE MENSAGENS IT 13X96-10 AM12AB/1 SMD,i:\documentos\softwares\stm8\stm8af52a\it74m10\74m10_v8.00.stp
816,PAINEL ELETRONICO DE MENSAGENS IT 13X96-13 B12DB/1 SMD,i:\documentos\softwares\stm8\stm8af52a\it74m10\74m10_v8.00.stp
817,PAINEL ELETRONICO DE MENSAGENS IT 13X96-13C B12DB/1 SMD,i:\documentos\softwares\stm8\stm8af52a\it74m10\74m10_v8.00.stp
1002,PAINEL ELETRONICO DE MENSAGENS IT 17X128-10C AM12DB/1 SMD,i:\documentos\softwares\stm8\stm8af52a\it74m10\74m10_v8.00.stp
1001,PAINEL ELETRONICO DE MENSAGENS IT 17X128-10C B12DB/1 SMD,i:\documentos\softwares\stm8\stm8af52a\it74m10\74m10_v8.00.stp
962,PAINEL ELETRONICO DE MENSAGENS IT 17X96-10 B12DB/1 SMD,i:\documentos\softwares\stm8\stm8af52a\it74m10\74m10_v8.00.stp
8050,PAINEL ELETRONICO DE MENSAGENS ITP 08X48-10 AM12DB/1 SMD,i:\documentos\softwares\stm8\stm8af52a\it74m10\74m10_v8.00.stp
8045,PAINEL ELETRONICO DE MENSAGENS ITP 08X48-10 B12AD/1 SMD,i:\documentos\softwares\stm8\stm8af52a\it74m10\74m10_v8.00.stp
